Accel_X,Accel_Y,Accel_Z
37,5,97
35,18,86
36,17,86
37,27,79
40,12,78
42,10,76
44,18,71
39,13,77
38,18,76
33,23,87
30,20,77
39,19,77
36,21,75
38,24,78
36,23,72
35,21,62
41,19,67
35,21,63
39,28,65
38,33,67
37,32,62
33,32,60
37,39,61
36,40,66
38,37,55
46,36,54
48,42,53
48,49,60
45,54,63
40,65,71
37,75,83
35,76,89
34,81,94
37,80,99
34,85,109
34,87,108
32,87,115
36,89,114
30,91,122
22,93,112
13,84,103
7,78,102
12,90,110
12,87,105
12,79,104
95,53,-17
7,62,114
15,81,114
15,81,114
31,79,113
11,72,91
40,86,142
32,67,114
41,65,120
40,69,126
44,69,127
61,73,140
49,75,139
50,62,133
59,62,124
61,52,120
57,39,102
55,38,97
47,36,93
49,43,96
42,47,103
38,47,105
42,49,106
41,40,115
44,37,105
52,33,105
48,39,118
57,35,119
60,34,119
58,34,122
68,31,112
63,29,122
64,29,133
66,25,127
73,17,119
78,12,113
79,8,116
79,7,115
80,7,115
76,8,113
72,6,111
74,0,105
69,-3,101
72,0,104
65,-5,96
69,0,99
67,5,106
69,10,104
68,18,107
67,15,105
59,10,96
58,8,95
56,5,90
50,0,86
50,-4,79
47,-6,76
52,4,82
63,16,90
68,18,90
64,16,86
66,10,78
58,8,75
49,7,74
42,7,77
40,4,74
36,3,73
46,10,77
49,18,83
56,26,86
46,21,84
45,18,80
42,13,74
41,8,72
38,7,72
42,6,70
43,7,67
47,10,68
55,21,79
57,22,74
54,14,67
51,11,64
45,8,58
46,8,54
41,0,52
36,6,47
29,11,49
33,23,53
35,43,67
32,53,74
30,56,76
28,56,76
24,55,75
24,55,73
25,60,76
25,69,83
22,74,88
22,79,94
23,81,98
24,81,100
23,77,99
23,73,99
26,71,102
27,67,103
27,61,100
31,55,99
36,52,100
40,49,100
42,47,101
46,47,104
46,45,104
46,43,105
45,40,102
46,37,102
47,34,101
46,34,101
44,33,99
44,33,100
44,34,100
42,33,99
40,31,98
40,31,96
41,32,96
40,32,95
40,32,96
39,32,96
39,31,95
40,33,95
39,35,97
37,34,96
34,33,95
37,33,94
37,30,91
31,30,98
39,31,92
39,34,99
