Accel_X,Accel_Y,Accel_Z
43,26,57
43,32,64
37,40,64
36,30,62
36,31,63
33,34,59
38,44,72
38,52,77
44,69,98
34,84,114
24,87,117
20,84,110
17,85,113
24,87,120
28,90,118
30,91,121
18,92,121
21,92,118
-175,181,373
34,104,110
29,92,120
20,90,131
44,86,110
62,115,133
36,71,114
44,84,115
35,75,126
19,72,119
23,78,132
13,82,142
18,84,143
29,71,134
37,55,121
37,45,108
42,42,101
39,43,101
28,45,100
28,44,97
21,46,100
20,51,105
21,50,104
27,44,95
33,39,94
33,35,97
35,40,103
46,45,103
49,40,102
47,39,117
60,31,106
53,36,117
53,29,115
57,31,117
57,31,117
59,33,131
59,31,130
60,26,124
68,23,120
66,20,123
71,12,113
72,14,114
75,10,112
72,10,113
80,6,114
81,8,105
76,6,103
81,4,103
76,3,102
69,-3,102
68,-5,93
59,1,103
59,1,103
57,6,105
61,14,111
64,12,107
56,5,101
66,4,99
64,0,92
71,-3,86
73,0,91
77,5,97
75,3,88
70,0,84
58,0,79
64,0,80
55,1,82
52,3,81
47,4,79
47,5,78
58,15,86
56,15,78
59,16,82
49,16,79
45,15,78
39,15,75
34,16,72
36,16,70
25,18,71
25,18,71
33,18,64
33,24,63
34,31,65
33,34,62
26,31,58
26,28,52
24,23,43
21,20,40
27,20,36
34,26,40
39,35,46
47,49,57
53,57,69
49,57,71
43,55,71
38,54,71
35,55,73
35,57,77
37,61,82
36,67,89
35,71,95
37,73,99
36,72,100
33,69,100
34,66,100
35,62,100
35,58,99
37,54,97
37,54,100
41,55,105
41,55,108
40,53,107
41,52,108
42,50,107
42,48,106
41,45,105
39,43,102
40,39,101
39,38,100
39,35,98
38,34,98
37,32,97
37,33,98
38,32,98
40,32,98
39,31,97
39,29,95
39,29,95
42,29,95
41,33,98
42,34,98
40,33,97
38,30,92
38,30,96
41,33,96
41,34,98
40,32,96
38,30,93
37,28,90
39,30,92
38,33,95
38,33,94
36,32,94
38,32,94
37,33,94
38,32,94
37,31,93
38,31,94
37,31,94
37,30,93
38,29,92
39,29,91
39,30,93
38,29,93
38,29,93
39,29,93
40,30,93
40,30,93
40,32,94
41,33,95
40,33,95
40,32,94
